order_id,customer_id,order_date,status
13423,672,2024-04-12,Completed
13424,3316,2024-01-29,Returned
13425,17,2024-12-07,Cancelled
13426,2874,2024-02-26,Completed
13427,2595,2024-03-02,Cancelled
13428,2485,2024-02-17,Completed
13429,616,2024-02-04,Completed
13430,3206,2024-02-15,Returned
13431,2850,2024-02-02,Completed
13432,4408,2024-11-22,Completed
13433,3808,2024-08-13,Completed
13434,2073,2024-09-22,Completed
13435,525,2024-08-03,Completed
13436,3174,2024-08-04,Completed
13437,1474,2024-06-24,Completed
13438,2426,2024-02-13,Completed
13439,4984,2024-08-06,Completed
13440,3275,2024-05-05,Completed
13441,3339,2024-11-14,Cancelled
13442,2008,2024-10-31,Completed
13443,4558,2024-07-18,Completed
13444,2413,2024-03-25,Returned
13445,2152,2024-02-10,Completed
13446,3183,2024-07-29,Completed
13447,428,2024-12-19,Completed
13448,4565,2024-02-08,Completed
13449,1015,2024-12-28,Completed
13450,1605,2024-09-25,Completed
13451,870,2024-12-27,Completed
13452,2728,2024-06-29,Completed
13453,2853,2024-08-18,Completed
13454,886,2024-03-10,Completed
13455,2609,2024-11-08,Completed
13456,1274,2024-03-16,Completed
13457,4427,2024-10-02,Completed
13458,1956,2024-08-21,Completed
13459,587,2024-11-13,Returned
13460,201,2024-11-14,Completed
13461,4550,2024-05-15,Completed
13462,3618,2024-06-02,Completed
13463,826,2024-10-20,Returned
13464,111,2024-12-13,Completed
13465,2912,2024-04-08,Completed
13466,3900,2024-12-29,Completed
13467,908,2024-12-26,Completed
13468,3716,2024-12-28,Completed
13469,3690,2024-12-23,Completed
13470,555,2024-05-09,Completed
13471,1904,2024-01-07,Completed
13472,107,2024-04-14,Completed
13473,3337,2024-11-02,Completed
13474,2535,2024-02-19,Completed
13475,2227,2024-08-11,Completed
13476,3294,2024-03-04,Completed
13477,1394,2024-06-29,Completed
13478,2685,2024-03-15,Completed
13479,2836,2024-09-22,Completed
13480,167,2024-07-07,Completed
13481,2711,2024-07-01,Completed
13482,3625,2024-12-20,Returned
13483,2348,2024-03-08,Returned
13484,1405,2024-06-18,Completed
13485,1526,2024-11-17,Completed
13486,4410,2024-06-20,Completed
13487,4912,2024-10-10,Completed
13488,4839,2024-04-16,Returned
13489,2775,2024-04-20,Completed
13490,826,2024-03-18,Completed
13491,1125,2024-07-04,Completed
13492,569,2024-09-09,Completed
13493,1959,2024-08-23,Completed
13494,3740,2024-04-02,Completed
13495,2110,2024-05-09,Completed
13496,4465,2024-07-01,Completed
13497,4190,2024-02-03,Returned
13498,4095,2024-10-29,Completed
13499,2931,2024-08-09,Returned
13500,764,2024-10-08,Completed
13501,3361,2024-12-05,Completed
13502,3451,2024-01-01,Completed
13503,2148,2024-04-06,Completed
13504,3396,2024-03-27,Completed
13505,4425,2024-11-26,Returned
13506,3720,2024-09-08,Cancelled
13507,4802,2024-12-29,Completed
13508,221,2024-01-15,Completed
13509,1862,2024-05-21,Returned
13510,2615,2024-11-06,Completed
13511,1022,2024-10-15,Returned
13512,110,2024-03-10,Completed
13513,4245,2024-11-07,Returned
13514,3849,2024-10-05,Completed
13515,699,2024-02-23,Completed
13516,108,2024-12-11,Completed
13517,389,2024-10-28,Completed
13518,425,2024-09-08,Completed
13519,2495,2024-09-03,Completed
13520,2966,2024-05-13,Completed
13521,2704,2024-08-31,Completed
13522,2000,2024-08-26,Completed
13523,3576,2024-01-17,Completed
13524,1528,2024-12-14,Completed
13525,4054,2024-10-05,Completed
13526,2027,2024-08-20,Completed
13527,2369,2024-12-17,Completed
13528,2767,2024-06-02,Completed
13529,1856,2024-07-04,Completed
13530,447,2024-03-23,Completed
13531,1598,2024-02-24,Completed
13532,210,2024-03-02,Cancelled
13533,849,2024-12-23,Completed
13534,1652,2024-02-28,Returned
13535,1917,2024-05-21,Completed
13536,3530,2024-05-28,Completed
13537,1919,2024-06-22,Completed
13538,577,2024-11-06,Completed
13539,689,2024-03-02,Completed
13540,790,2024-06-15,Completed
13541,1356,2024-06-18,Returned
13542,1688,2024-10-30,Cancelled
13543,350,2024-04-12,Completed
13544,2718,2024-01-28,Completed
13545,3540,2024-03-24,Completed
13546,4522,2024-05-13,Returned
13547,4423,2024-02-28,Completed
13548,1130,2024-03-30,Completed
13549,4351,2024-03-10,Completed
13550,4540,2024-07-03,Completed
13551,4209,2024-02-29,Completed
13552,4785,2024-05-24,Returned
13553,991,2024-06-16,Completed
13554,1874,2024-03-06,Cancelled
13555,4142,2024-05-03,Returned
13556,4853,2024-07-31,Completed
13557,1377,2024-06-30,Completed
13558,1227,2024-03-11,Completed
13559,564,2024-02-13,Returned
13560,2888,2024-12-05,Completed
13561,1341,2024-07-13,Completed
13562,3738,2024-02-26,Completed
13563,1438,2024-10-18,Completed
13564,95,2024-02-26,Completed
13565,3297,2024-06-19,Completed
13566,949,2024-10-26,Completed
13567,4649,2024-11-13,Completed
13568,2693,2024-03-23,Completed
13569,4162,2024-11-12,Returned
13570,3282,2024-04-03,Completed
13571,1498,2024-09-23,Completed
13572,4761,2024-11-28,Cancelled
13573,2732,2024-06-09,Completed
13574,2744,2024-04-11,Completed
13575,4276,2024-04-21,Returned
13576,2882,2024-03-06,Completed
13577,202,2024-04-19,Completed
13578,1499,2024-04-29,Completed
13579,3087,2024-10-05,Completed
13580,3114,2024-08-29,Completed
13581,2591,2024-05-27,Completed
13582,1949,2024-08-29,Completed
13583,3605,2024-08-09,Completed
13584,3964,2024-09-27,Completed
13585,694,2024-10-12,Completed
13586,1720,2024-01-04,Completed
13587,3934,2024-11-15,Completed
13588,3733,2024-11-16,Completed
13589,2660,2024-01-08,Completed
13590,1722,2024-02-21,Completed
13591,4052,2024-05-21,Cancelled
13592,2292,2024-11-09,Completed
13593,4200,2024-09-23,Completed
13594,2699,2024-11-10,Completed
13595,3375,2024-10-06,Completed
13596,1011,2024-03-28,Completed
13597,1042,2024-06-08,Completed
13598,1558,2024-10-28,Completed
13599,1208,2024-01-28,Completed
13600,1681,2024-01-16,Completed
13601,3622,2024-10-24,Completed
13602,3353,2024-12-24,Completed
13603,1679,2024-09-28,Completed
13604,3597,2024-04-09,Completed
13605,2746,2024-07-22,Completed
13606,3546,2024-07-08,Completed
13607,2994,2024-02-03,Completed
13608,781,2024-10-20,Completed
13609,946,2024-10-04,Completed
13610,3429,2024-12-01,Completed
13611,3099,2024-12-09,Completed
13612,548,2024-09-15,Completed
13613,2208,2024-09-13,Completed
13614,2985,2024-02-22,Cancelled
13615,2591,2024-07-10,Completed
13616,2175,2024-06-20,Completed
13617,1798,2024-02-16,Returned
13618,1881,2024-07-09,Completed
13619,3057,2024-02-10,Completed
13620,2258,2024-07-12,Completed
13621,2198,2024-03-06,Returned
13622,31,2024-02-12,Completed
13623,612,2024-07-08,Completed
13624,4398,2024-03-29,Completed
13625,3011,2024-06-24,Completed
13626,2913,2024-01-26,Completed
13627,3803,2024-04-08,Cancelled
13628,2813,2024-03-01,Completed
13629,683,2024-09-06,Returned
13630,257,2024-11-13,Completed
13631,940,2024-08-12,Completed
13632,2895,2024-03-22,Completed
13633,3186,2024-06-30,Completed
13634,777,2024-07-06,Returned
13635,2733,2024-02-13,Completed
13636,732,2024-11-07,Completed
13637,2043,2024-09-15,Completed
13638,970,2024-04-07,Completed
13639,103,2024-12-18,Completed
13640,1084,2024-03-31,Completed
13641,4863,2024-11-10,Cancelled
13642,3071,2024-11-24,Completed
13643,3749,2024-05-20,Returned
13644,372,2024-11-04,Completed
13645,679,2024-09-08,Completed
13646,202,2024-07-26,Returned
13647,89,2024-06-27,Completed
13648,1997,2024-10-24,Completed
13649,4495,2024-07-05,Completed
13650,188,2024-11-20,Completed
13651,4748,2024-04-19,Completed
13652,1555,2024-08-06,Completed
13653,4683,2024-12-13,Cancelled
13654,230,2024-01-03,Completed
13655,3553,2024-02-10,Completed
13656,55,2024-05-04,Completed
13657,4367,2024-09-13,Returned
13658,4032,2024-07-11,Completed
13659,1124,2024-04-24,Completed
13660,3141,2024-03-10,Completed
13661,3371,2024-11-01,Completed
13662,1553,2024-12-01,Completed
13663,116,2024-04-06,Completed
13664,3614,2024-08-03,Completed
13665,4419,2024-11-10,Completed
13666,2611,2024-08-11,Completed
13667,360,2024-11-25,Completed
13668,28,2024-11-14,Completed
13669,3838,2024-10-07,Completed
13670,3534,2024-11-28,Completed
13671,1419,2024-05-08,Returned
13672,4040,2024-04-08,Completed
13673,2917,2024-09-26,Completed
13674,1295,2024-09-03,Completed
13675,3630,2024-07-04,Completed
13676,2076,2024-08-31,Completed
13677,4840,2024-02-07,Completed
13678,3678,2024-09-13,Completed
13679,3154,2024-12-05,Completed
13680,1779,2024-09-04,Completed
13681,4676,2024-05-12,Completed
13682,3895,2024-02-13,Completed
13683,2499,2024-07-11,Cancelled
13684,4529,2024-02-26,Completed
13685,374,2024-09-04,Completed
13686,2266,2024-04-13,Completed
13687,1132,2024-02-14,Completed
13688,1843,2024-02-29,Completed
13689,1574,2024-03-06,Completed
13690,4445,2024-08-10,Completed
13691,788,2024-02-16,Completed
13692,1546,2024-08-25,Completed
13693,4122,2024-01-26,Completed
13694,4955,2024-11-02,Completed
13695,370,2024-04-03,Completed
13696,4980,2024-04-19,Completed
13697,4375,2024-09-17,Completed
13698,1703,2024-09-10,Completed
13699,1658,2024-10-21,Completed
13700,1929,2024-11-19,Returned
13701,4056,2024-02-09,Completed
13702,607,2024-10-18,Completed
13703,2577,2024-09-10,Completed
13704,4125,2024-04-06,Completed
13705,323,2024-01-26,Completed
13706,1877,2024-04-13,Completed
13707,584,2024-04-12,Completed
13708,2810,2024-03-15,Completed
13709,656,2024-03-25,Completed
13710,4882,2024-08-01,Completed
13711,223,2024-04-22,Cancelled
13712,2123,2024-11-07,Completed
13713,2221,2024-02-26,Completed
13714,3551,2024-04-10,Completed
13715,2443,2024-09-06,Completed
13716,4929,2024-05-14,Cancelled
13717,3986,2024-05-20,Completed
13718,167,2024-03-24,Completed
13719,2017,2024-07-25,Completed
13720,118,2024-08-17,Returned
13721,1810,2024-12-21,Completed
13722,2207,2024-10-28,Completed
13723,1251,2024-03-01,Cancelled
13724,4007,2024-08-04,Cancelled
13725,3110,2024-02-25,Completed
13726,4559,2024-01-29,Completed
13727,1672,2024-04-20,Completed
13728,2152,2024-04-01,Cancelled
13729,2298,2024-05-21,Completed
13730,1037,2024-04-11,Completed
13731,2615,2024-03-11,Completed
13732,1880,2024-01-13,Completed
13733,597,2024-06-05,Completed
13734,621,2024-03-21,Completed
13735,71,2024-04-09,Completed
13736,1804,2024-03-23,Cancelled
13737,4534,2024-08-05,Completed
13738,1068,2024-08-24,Completed
13739,1926,2024-05-04,Completed
13740,1038,2024-07-19,Completed
13741,3443,2024-01-02,Completed
13742,3184,2024-03-02,Completed
13743,1403,2024-01-20,Completed
13744,2362,2024-07-28,Cancelled
13745,1439,2024-12-11,Completed
13746,3812,2024-06-28,Cancelled
13747,485,2024-03-02,Completed
13748,4265,2024-09-29,Completed
13749,4899,2024-10-21,Completed
13750,246,2024-08-28,Completed
13751,4945,2024-09-07,Completed
13752,3372,2024-01-10,Completed
13753,1351,2024-07-05,Completed
13754,530,2024-04-19,Completed
13755,4943,2024-01-28,Completed
13756,3815,2024-03-01,Completed
13757,1789,2024-02-27,Completed
13758,1703,2024-10-26,Completed
13759,3626,2024-12-04,Completed
13760,3321,2024-09-08,Completed
13761,760,2024-09-12,Completed
13762,1404,2024-05-24,Completed
13763,798,2024-03-19,Completed
13764,532,2024-12-06,Completed
13765,1918,2024-10-20,Completed
13766,4960,2024-10-12,Completed
13767,4138,2024-10-14,Completed
13768,3417,2024-08-01,Completed
13769,599,2024-01-20,Completed
13770,306,2024-12-23,Returned
13771,4905,2024-08-17,Completed
13772,2910,2024-03-04,Cancelled
13773,679,2024-02-05,Cancelled
13774,3385,2024-07-29,Cancelled
13775,731,2024-06-19,Completed
13776,2026,2024-01-26,Completed
13777,4999,2024-09-19,Completed
13778,4229,2024-10-16,Completed
13779,2767,2024-06-12,Completed
13780,2099,2024-03-02,Completed
13781,392,2024-03-26,Completed
13782,2744,2024-03-13,Cancelled
13783,3785,2024-02-29,Completed
13784,3838,2024-11-15,Completed
13785,4604,2024-06-26,Cancelled
13786,1686,2024-02-21,Completed
13787,2915,2024-05-24,Cancelled
13788,1419,2024-11-11,Returned
13789,4192,2024-03-17,Completed
13790,4202,2024-04-28,Completed
13791,4091,2024-07-27,Completed
13792,3727,2024-06-30,Completed
13793,4774,2024-05-17,Completed
13794,3630,2024-05-04,Completed
13795,3314,2024-06-01,Completed
13796,4952,2024-01-18,Completed
13797,4886,2024-03-04,Completed
13798,4611,2024-08-23,Completed
13799,1085,2024-03-19,Returned
13800,1008,2024-02-28,Completed
13801,1318,2024-09-07,Completed
13802,2350,2024-11-09,Completed
13803,2694,2024-03-01,Completed
13804,2279,2024-04-27,Completed
13805,3723,2024-03-19,Completed
13806,3694,2024-08-24,Completed
13807,4393,2024-11-22,Completed
13808,4551,2024-06-19,Completed
13809,4336,2024-08-31,Completed
13810,3248,2024-07-26,Completed
13811,3135,2024-12-09,Completed
13812,2599,2024-03-27,Returned
13813,2186,2024-05-18,Completed
13814,4053,2024-03-28,Completed
13815,4550,2024-05-12,Returned
13816,3825,2024-02-08,Completed
13817,3521,2024-06-24,Completed
13818,1250,2024-03-20,Completed
13819,2075,2024-01-20,Completed
13820,2505,2024-08-08,Completed
13821,4791,2024-12-02,Completed
13822,4806,2024-10-01,Completed
13823,2015,2024-07-06,Completed
13824,4945,2024-06-02,Completed
13825,949,2024-05-22,Completed
13826,107,2024-09-07,Completed
13827,2492,2024-07-30,Completed
13828,4693,2024-05-28,Completed
13829,155,2024-06-23,Completed
13830,3241,2024-06-20,Completed
13831,796,2024-05-13,Completed
13832,4368,2024-04-25,Completed
13833,1571,2024-12-22,Completed
13834,1635,2024-07-21,Cancelled
13835,1939,2024-10-21,Returned
13836,1533,2024-05-25,Completed
13837,3029,2024-08-25,Completed
13838,4218,2024-08-15,Completed
13839,1441,2024-09-11,Completed
13840,1399,2024-10-18,Completed
13841,3647,2024-06-04,Completed
13842,3398,2024-12-04,Returned
13843,4246,2024-12-15,Completed
13844,4803,2024-08-30,Completed
13845,3043,2024-07-25,Completed
13846,1616,2024-09-10,Completed
13847,1514,2024-09-14,Completed
13848,2599,2024-03-13,Completed
13849,845,2024-02-04,Completed
13850,3420,2024-05-08,Completed
13851,3531,2024-07-06,Completed
13852,2328,2024-11-14,Cancelled
13853,3041,2024-04-04,Completed
13854,1977,2024-08-07,Completed
13855,1836,2024-10-27,Completed
13856,4900,2024-05-04,Completed
13857,355,2024-07-03,Cancelled
13858,1606,2024-02-06,Completed
13859,4474,2024-09-19,Cancelled
13860,3196,2024-04-19,Completed
13861,2128,2024-06-26,Completed
13862,988,2024-05-21,Completed
13863,4329,2024-05-13,Completed
13864,154,2024-05-28,Completed
13865,907,2024-10-14,Cancelled
13866,3764,2024-09-14,Completed
13867,1621,2024-02-08,Completed
13868,3629,2024-10-31,Completed
13869,3575,2024-10-09,Completed
13870,4419,2024-11-07,Completed
13871,332,2024-01-14,Completed
13872,4339,2024-12-24,Completed
13873,430,2024-12-26,Completed
13874,2424,2024-10-07,Completed
13875,81,2024-02-22,Completed
13876,1574,2024-01-11,Completed
13877,420,2024-06-11,Returned
13878,467,2024-07-01,Completed
13879,3394,2024-07-04,Completed
13880,1566,2024-02-06,Completed
13881,1519,2024-01-09,Completed
13882,4031,2024-01-28,Completed
13883,2036,2024-11-06,Cancelled
13884,804,2024-06-22,Completed
13885,1078,2024-05-06,Completed
13886,1633,2024-03-10,Completed
13887,1985,2024-10-09,Completed
13888,4,2024-09-22,Completed
13889,603,2024-05-30,Cancelled
13890,2368,2024-05-28,Completed
13891,3676,2024-08-05,Completed
13892,501,2024-05-05,Completed
13893,185,2024-01-03,Completed
13894,3510,2024-07-05,Completed
13895,3252,2024-02-12,Completed
13896,3148,2024-04-08,Cancelled
13897,2941,2024-09-19,Completed
13898,1296,2024-07-08,Completed
13899,55,2024-02-11,Completed
13900,1725,2024-04-06,Completed
13901,2911,2024-09-16,Completed
13902,1871,2024-08-05,Returned
13903,4173,2024-05-15,Completed
13904,2344,2024-12-05,Completed
13905,3291,2024-05-24,Completed
13906,3349,2024-01-05,Completed
13907,1602,2024-05-15,Completed
13908,2794,2024-01-07,Completed
13909,3338,2024-02-06,Completed
13910,2091,2024-11-06,Cancelled
13911,1252,2024-03-07,Completed
13912,171,2024-11-20,Completed
13913,2810,2024-01-05,Cancelled
13914,2355,2024-09-29,Completed
13915,1774,2024-02-27,Completed
13916,3755,2024-06-03,Completed
13917,3992,2024-12-25,Completed
13918,2082,2024-04-22,Completed
13919,827,2024-04-01,Returned
13920,1666,2024-11-19,Completed
13921,130,2024-08-31,Completed
13922,1418,2024-10-10,Completed
13923,3788,2024-03-29,Cancelled
13924,1408,2024-06-26,Completed
13925,594,2024-08-15,Completed
13926,1038,2024-12-27,Completed
13927,2129,2024-03-07,Completed
13928,3279,2024-05-01,Cancelled
13929,4300,2024-06-07,Completed
13930,23,2024-12-22,Completed
13931,1634,2024-09-24,Completed
13932,4002,2024-07-01,Completed
13933,4200,2024-12-22,Completed
13934,1406,2024-01-04,Returned
13935,1479,2024-04-30,Completed
13936,1195,2024-08-17,Completed
13937,576,2024-10-24,Completed
13938,1607,2024-08-06,Completed
13939,4370,2024-06-30,Completed
13940,452,2024-10-04,Completed
13941,125,2024-09-13,Completed
13942,3455,2024-10-30,Completed
13943,2365,2024-02-12,Completed
13944,1867,2024-12-23,Completed
13945,1684,2024-01-18,Completed
13946,907,2024-07-16,Completed
13947,3535,2024-06-25,Completed
13948,430,2024-03-16,Completed
13949,2752,2024-06-29,Completed
13950,3826,2024-05-29,Completed
13951,362,2024-03-22,Completed
13952,4892,2024-01-10,Completed
13953,432,2024-10-06,Completed
13954,2723,2024-07-30,Completed
13955,4955,2024-05-19,Completed
13956,3062,2024-09-16,Completed
13957,3224,2024-08-15,Completed
13958,1631,2024-12-01,Cancelled
13959,4672,2024-01-05,Returned
13960,4989,2024-03-23,Completed
13961,270,2024-01-06,Completed
13962,1124,2024-05-31,Completed
13963,3177,2024-08-10,Completed
13964,3393,2024-06-29,Completed
13965,4534,2024-09-19,Cancelled
13966,1043,2024-09-22,Completed
13967,1642,2024-06-15,Completed
13968,2442,2024-03-18,Completed
13969,3298,2024-02-11,Returned
13970,1384,2024-03-02,Completed
13971,3997,2024-10-04,Completed
13972,15,2024-11-08,Cancelled
13973,1675,2024-12-17,Completed
13974,3618,2024-01-31,Completed
13975,1481,2024-01-04,Completed
13976,1746,2024-04-18,Completed
13977,3047,2024-04-02,Completed
13978,4211,2024-04-08,Completed
13979,976,2024-07-10,Completed
13980,1686,2024-11-28,Completed
13981,2084,2024-07-30,Completed
13982,2290,2024-03-23,Returned
13983,1687,2024-07-25,Completed
13984,4159,2024-04-24,Completed
13985,509,2024-09-08,Completed
13986,188,2024-03-01,Completed
13987,2783,2024-12-21,Completed
13988,4189,2024-09-09,Completed
13989,4101,2024-03-19,Cancelled
13990,3510,2024-07-14,Returned
13991,3518,2024-09-18,Completed
13992,2073,2024-11-17,Cancelled
13993,98,2024-11-27,Completed
13994,1292,2024-10-22,Completed
13995,3465,2024-08-23,Completed
13996,1788,2024-06-17,Completed
13997,684,2024-01-07,Completed
13998,1133,2024-01-22,Completed
13999,4123,2024-03-12,Completed
14000,3205,2024-04-15,Completed
14001,3124,2024-05-18,Completed
14002,3837,2024-01-30,Cancelled
14003,4877,2024-11-19,Completed
14004,1615,2024-03-29,Completed
14005,1042,2024-06-01,Completed
14006,2866,2024-03-13,Completed
14007,855,2024-11-23,Completed
14008,2027,2024-08-25,Cancelled
14009,1988,2024-11-17,Cancelled
14010,2551,2024-12-06,Completed
14011,240,2024-09-07,Returned
14012,490,2024-10-31,Returned
14013,3852,2024-01-08,Completed
14014,1037,2024-07-25,Completed
14015,1339,2024-09-14,Completed
14016,4781,2024-10-10,Completed
14017,3270,2024-05-18,Completed
14018,2555,2024-02-15,Returned
14019,3501,2024-05-05,Completed
14020,3863,2024-01-21,Completed
14021,1768,2024-06-18,Completed
14022,4709,2024-02-01,Completed
14023,162,2024-05-29,Completed
14024,656,2024-07-24,Completed
14025,3007,2024-11-28,Completed
14026,4717,2024-01-21,Completed
14027,3507,2024-10-16,Completed
14028,1257,2024-05-17,Completed
14029,2159,2024-03-05,Completed
14030,1952,2024-03-05,Cancelled
14031,750,2024-03-28,Completed
14032,709,2024-11-18,Completed
14033,1622,2024-02-12,Completed
14034,4137,2024-05-20,Completed
14035,4656,2024-01-04,Completed
14036,466,2024-10-05,Completed
14037,3996,2024-11-21,Completed
14038,1101,2024-02-10,Completed
14039,1714,2024-03-30,Completed
14040,4586,2024-09-12,Completed
14041,117,2024-11-03,Completed
14042,2482,2024-05-24,Completed
14043,196,2024-11-02,Completed
14044,4715,2024-11-06,Cancelled
14045,1475,2024-07-02,Completed
14046,2473,2024-04-28,Completed
14047,4130,2024-04-22,Completed
14048,3055,2024-10-17,Completed
14049,1275,2024-09-05,Completed
14050,3710,2024-11-19,Returned
14051,339,2024-04-01,Returned
14052,3512,2024-02-28,Completed
14053,4276,2024-09-25,Returned
14054,4718,2024-11-13,Completed
14055,3300,2024-04-03,Completed
14056,1657,2024-09-10,Completed
14057,643,2024-06-23,Cancelled
14058,1681,2024-01-03,Completed
14059,1351,2024-01-21,Returned
14060,619,2024-04-13,Completed
14061,1170,2024-11-16,Completed
14062,252,2024-09-25,Completed
14063,302,2024-11-28,Completed
14064,3142,2024-07-27,Cancelled
14065,1567,2024-12-30,Completed
14066,3165,2024-04-05,Completed
14067,3958,2024-04-02,Returned
14068,2211,2024-02-14,Returned
14069,3153,2024-03-02,Completed
14070,3660,2024-01-30,Completed
14071,612,2024-09-26,Completed
14072,1944,2024-01-10,Completed
14073,74,2024-01-06,Completed
14074,2874,2024-01-19,Completed
14075,4638,2024-01-12,Completed
14076,157,2024-07-10,Completed
14077,3559,2024-04-12,Completed
14078,256,2024-09-06,Completed
14079,3111,2024-08-31,Completed
14080,1052,2024-12-03,Completed
14081,2418,2024-07-13,Completed
14082,2257,2024-09-21,Completed
14083,2635,2024-05-13,Returned
14084,2897,2024-12-14,Completed
14085,1892,2024-06-25,Completed
14086,3684,2024-12-20,Completed
14087,4412,2024-04-08,Cancelled
14088,3465,2024-01-30,Completed
14089,2492,2024-10-17,Completed
14090,3740,2024-03-03,Completed
14091,1776,2024-01-28,Completed
14092,3937,2024-05-25,Cancelled
14093,1971,2024-10-14,Completed
14094,3720,2024-03-09,Completed
14095,3954,2024-09-08,Completed
14096,2493,2024-06-10,Completed
14097,4666,2024-04-19,Completed
14098,649,2024-12-18,Completed
14099,1641,2024-05-11,Completed
14100,4435,2024-09-27,Completed
14101,529,2024-07-06,Completed
14102,2102,2024-01-20,Completed
14103,419,2024-10-02,Completed
14104,2353,2024-06-25,Completed
14105,3510,2024-04-08,Completed
14106,85,2024-09-03,Completed
14107,2300,2024-11-19,Completed
14108,1752,2024-01-18,Completed
14109,4222,2024-10-15,Completed
14110,2658,2024-05-04,Completed
14111,3976,2024-11-15,Completed
14112,2352,2024-06-01,Completed
14113,3100,2024-03-09,Completed
14114,1290,2024-05-25,Completed
14115,3124,2024-02-14,Completed
14116,2703,2024-01-20,Returned
14117,644,2024-10-17,Completed
14118,2906,2024-09-03,Completed
14119,4068,2024-12-12,Returned
14120,4064,2024-07-21,Completed
14121,4670,2024-01-09,Completed
14122,2923,2024-06-28,Completed
14123,2022,2024-06-04,Completed
14124,3625,2024-01-19,Completed
14125,2871,2024-04-12,Completed
14126,3119,2024-09-02,Cancelled
14127,137,2024-03-25,Completed
14128,4226,2024-11-14,Completed
14129,1219,2024-12-16,Cancelled
14130,1018,2024-08-21,Completed
14131,3701,2024-05-14,Returned
14132,4528,2024-02-06,Completed
14133,3141,2024-12-10,Completed
14134,3530,2024-04-01,Completed
14135,2588,2024-10-18,Completed
14136,2383,2024-01-17,Completed
14137,2606,2024-03-30,Completed
14138,3088,2024-12-13,Completed
14139,3528,2024-06-13,Completed
14140,2558,2024-09-09,Completed
14141,209,2024-10-31,Completed
14142,3811,2024-03-21,Completed
14143,4154,2024-07-02,Completed
14144,2008,2024-10-16,Completed
14145,2864,2024-09-05,Completed
14146,3377,2024-08-02,Completed
14147,1369,2024-06-06,Completed
14148,3801,2024-06-27,Completed
14149,1038,2024-01-20,Returned
14150,4473,2024-05-26,Cancelled
14151,2291,2024-03-08,Completed
14152,993,2024-03-17,Completed
14153,2939,2024-04-11,Completed
14154,4511,2024-05-19,Returned
14155,394,2024-03-13,Returned
14156,3687,2024-07-25,Completed
14157,4825,2024-07-31,Cancelled
14158,358,2024-03-19,Cancelled
14159,4005,2024-04-22,Completed
14160,1182,2024-09-09,Completed
14161,2066,2024-05-12,Completed
14162,3903,2024-07-15,Completed
14163,3419,2024-01-25,Completed
14164,3130,2024-04-10,Completed
14165,155,2024-09-01,Completed
14166,3559,2024-01-31,Returned
14167,1555,2024-10-16,Cancelled
14168,487,2024-09-12,Completed
14169,1383,2024-07-24,Completed
14170,2416,2024-03-08,Completed
14171,1071,2024-08-02,Completed
14172,2255,2024-05-01,Completed
14173,1507,2024-02-15,Completed
14174,1876,2024-03-09,Completed
14175,2191,2024-01-27,Returned
14176,1071,2024-06-19,Completed
14177,191,2024-09-01,Completed
14178,140,2024-10-27,Completed
14179,4711,2024-09-30,Cancelled
14180,4011,2024-10-14,Completed
14181,3412,2024-09-05,Completed
14182,2973,2024-01-02,Returned
14183,1515,2024-01-20,Completed
14184,3121,2024-10-20,Cancelled
14185,3971,2024-09-13,Completed
14186,4720,2024-09-05,Returned
14187,3525,2024-06-01,Completed
14188,1346,2024-05-16,Returned
14189,4183,2024-08-09,Completed
14190,1918,2024-07-29,Completed
14191,4378,2024-07-07,Completed
14192,3911,2024-08-19,Completed
14193,453,2024-05-15,Completed
14194,4143,2024-01-16,Completed
14195,1612,2024-04-23,Completed
14196,3168,2024-09-20,Completed
14197,2079,2024-10-05,Completed
14198,2582,2024-03-13,Completed
14199,2065,2024-08-11,Completed
14200,1259,2024-02-03,Completed
14201,4488,2024-09-01,Completed
14202,354,2024-08-25,Returned
14203,4401,2024-01-18,Completed
14204,3637,2024-12-30,Returned
14205,1564,2024-02-13,Completed
14206,712,2024-05-22,Cancelled
14207,3503,2024-01-15,Cancelled
14208,2733,2024-04-02,Completed
14209,4882,2024-10-05,Completed
14210,857,2024-08-02,Completed
14211,4273,2024-09-05,Completed
14212,1430,2024-03-11,Completed
14213,2493,2024-04-18,Completed
14214,3199,2024-10-14,Completed
14215,3421,2024-06-08,Completed
14216,2069,2024-10-15,Completed
14217,4807,2024-06-19,Completed
14218,3492,2024-01-13,Completed
14219,152,2024-08-07,Completed
14220,3232,2024-07-03,Completed
14221,2907,2024-11-18,Completed
14222,3552,2024-07-27,Completed
14223,1467,2024-10-14,Completed
14224,4192,2024-11-24,Completed
14225,3424,2024-12-26,Completed
14226,4058,2024-04-15,Cancelled
14227,2926,2024-07-30,Completed
14228,3666,2024-11-20,Completed
14229,4736,2024-08-19,Completed
14230,3431,2024-07-31,Returned
14231,1157,2024-11-20,Cancelled
14232,4208,2024-07-14,Completed
14233,3409,2024-09-05,Completed
14234,1162,2024-11-12,Completed
14235,1260,2024-09-20,Completed
14236,4091,2024-08-04,Completed
14237,2842,2024-09-19,Completed
14238,3203,2024-06-18,Completed
14239,2982,2024-06-04,Completed
14240,3555,2024-03-10,Completed
14241,3473,2024-08-21,Cancelled
14242,1225,2024-02-23,Completed
14243,4388,2024-06-18,Completed
14244,2390,2024-02-05,Completed
14245,1015,2024-11-17,Cancelled
14246,4681,2024-09-15,Completed
